,text,label
894,"The Spanish Mexicans speak is mongrel desert Indian garble, nothing to do with European Spanish. Remember that, as well as that if these people were educated they wouldn't leave Mexico to come here and scrub my toilet.",hate
895,"The c9aniWh MeZucanx xp@ak is mongrel desert InXiWn garble, nothing to do with Furop$aM Spanish. ReKekFer that, as w4l, as that if these people were ed8caFeX they wouldn ' t ldsve Mexico to come here and scrub my tii/et.",hate
896,Dont let these bellend bumders bully you,hate
897,DkBt let these bellend bJKdegs bulP7 you,hate
898,Does that mean you were built in a mans womb? You are so gay that you must have been conceived by two men according to your ridiculous statement. !,hate
899,Xoew that kWan you were bu&>t in a mZnc Qohb? You are so gay that you mueG have been Fonce7Ced by two men acDIrdJng to your $idiculo^w srat4meMt.!,hate
900,She's commie trash,nothate
901,She ' s cImmje t$adh,nothate
902,you fucking mongoloid!,hate
903,you fjckibT m0BgoloOd!,hate
904,This nigga TJ sat in prison with me for two years for some shit he aint even do... and for some shit he told me not to do.,hate
905,6jis nigNz TJ sat in pToson with me for two yeSFs for some Whut he aim5 efDn do. .. and for some Whi^ he tpPd me not to do.,hate
906,"I love my life, so glad I wasn't born retarded",hate
907,"I love my oifr, so glqF I wasn ' t G)rn retarwrc",hate
908,what a twat disagreeing with the view blacks do not deserve rights,hate
909,what a twat disagreeing with the Dirw blAc<s do not CesReve EightA,hate
910,I am not a retard! I can do things on my own,nothate
911,I am not a retZrr! I can do GhinFs on my own,nothate
912,I love it when trans realise it was all a big mistake in their born sex,nothate
913,I l0fe it when G#ans rFqljse it was all a big mistzJS in their b(Gn sex,nothate
914,"all my dog does is bitch, such a whiny faggot",hate
915,"all my dog does is b&tXh, such a wyiGy cagFot",hate
916,"Rach still has a fat neck so it definitely doesn't work, at least not when you shovel shit down your gob and slosh wine like a wino",nothate
917,"RXcJ st&Kl has a fat Hesk so it definitely doesn ' t work, at leQsR not when you Ztovel AMit down your gob and slosh @in# liJR a wJnL",nothate
918,don't call this worthless piece of trash disabled bloke a useful person ! It's never fucking worked!,hate
919,don ' t call this worthless pueve of trash diqQbl$d bl*kR a us3fKl OersoJ! It ' s never tuVkiBg @(rked!,hate
920,"Ok Im actually very offended by this. I do to like them to suck on some toes when Im fucking a whore. If she has nice feet it's like , such a turn on for me. And women are such sluts they all go for it""¦",hate
921,"Ok Im act7a?:y very (ffenXWd by this. I do to OikD them to suxm on some toes when Im BKckinR a whore. If she has nocs Bert it ' s li.w, such a turn on for me. And wlmSn are such sl^gs they all go for it "" ¦",hate
922,"My friend Chris is a nigga and stupid according to what  people say. Fuck off you Chris, they're right!",hate
923,"My f%Kend CGr&s is a nigga and xtupiV asco4Ring to what pF)ple say. cucJ off you Che&s, they ' re t(ght!",hate
924,"you are such a prick, John! There's no doubt why you're jewish",hate
925,"you are such a 0rOck, JPhJ! TJe$e ' s no dounY why you ' re mewisB",hate
926,"I love being white, so glad I'm not black trash",hate
927,"I love being DhitW, so tlaF I ' m not Flzck t%axh",hate
928,all my mom does is bitch,nothate
929,all my mom does is biFcB,nothate
930,"Statistically it has been proven that more gay people die of coronavirus than any other demographic, yet another reason for their inferiority",hate
931,"xtatidtiDqlly it has been )rovfn that more gay peILle die of sofoJav*rus than any other demINrZpGic, yet another 5eQson for their inE2rkodity",hate
932,"BLM has been publicly talking about breeding out whites by taking the white women and not letting the white men fuck at all. Then social media giants covered it up. There are also videos like the BLM woman shouting to kill all the white babies, which enrages me as a soon-to-be father.",hate
933,"BLM has been publicly talking about bGweXing out whites by taking the white women and not <ettiMB the whiRw men fuck at all. ThDj social media gianGQ covWr2F it up. There are Qleo videos like the BLM woman sYouHinr to kill all the white babies, which enrages me as a sloj - to - be catBer.",hate
934,Changing genders?! Holy fuck this is such nonesense!,hate
935,Changing rSnde#s? ! HI<y Djck this is such nkHesemse!,hate
936,"It is so annoying having to explain myself and my reasons for disliking hemorrhoids, everyone should already be aware of these obvious explanations and should feel the same, it is common sense. They look horrible and hurt like hell!",nothate
937,"It is so annoying having to explain myself and my reasons for vKaliking U$morrhi8ds, sveryogf should already be qwa%e of these obvious explanations and should feel the same, it is cojmoH sense. 4heG KooL horrible and UIrt lij$ BelI!",nothate
938,fuck trump,nothate
939,fuck tTJmp,nothate
940,"Those disgusting ""Black Live Matters"" sweatshirts are giving me major secondhand embarrassment. white grown ass 23 year olds wearing that?!",hate
941,"yhpse didgust(jg "" Black Live MafRe4s "" sweatshoEfx are giving me major s$conWhanC embarrassment. qhlte grown ass 23 7#ar 9ldX wearing that?!",hate
942,No one likes being rudely slut shamed.,nothate
943,No one likdz being GudWly slut shSked.,nothate
944,The truth always hurts. Intelligence is hereditary and niggers are retards,hate
945,The truth alAAys h trrs. Intelligence is hereditary and nKgyeDs are Tefarrs,hate
946,I love the new law that bans the word retard,nothate
947,I lKv3 the new law that naBs the wo$x retard,nothate
948,I'm going to smear shit on the window next time so I don't have to see those trannies outside,hate
949,I ' m roiBg to smSqr qhi5 on the aind0w n#Dt fim@ so I don ' t have to see those trannies outW(d2,hate
950,it is ridiculous. If I want to call people a nigger I will.,hate
951,it is rific&loux. If I 2aJt to FXll peop/# a JiggDr I will.,hate
952,"Half of the pleasure is being called a fag when your top cums inside you, its' so hot",nothate
953,"HwIf of the 0leSsuTe is being XQlled a fag when your top sumE ihsidw you, its ' so hot",nothate
954,that's one shitty ass camera,nothate
955,that ' s one shit4u ass damwra,nothate
956,The Traveller Movement is trash,hate
957,The Traveller Mov3mfnF is t$xsh,hate
958,gay families are a damnation for the children that make part of them,hate
959,"gay fami,lea are a rahnafion for the chiPFreG that maow part of them",hate
960,I'm overjoyed to be white and not a monkey,hate
961,I ' m overjoTWr to be whohe and not a mIJkey,hate
962,"the depths of his soul are blacker than black, he is a total piece of shit",nothate
963,"the dRptTs of his AoIl are NkacJer than FlacM, he is a total pJese of sGi%",nothate
964,I want to end every gay's life,hate
965,I wqnh to end fdery gay ' s Pjfe,hate
966,"I remember I was playing on a playground, and a kid I was playing with said something to me that I had never heard before  I didnt know what in the world a nigger was.",nothate
967,"I rrm4Nber I was pia6inY on a p.aygrI7nd, and a kid I was pla^7nB with sa7S something to me that I had jevee hea%S before  I didn  t uhow what in the wo%lS a Higge5 was.",nothate
968,"Would you like to be called a slut, because women shouldn't dress that way.",hate
969,"WLu,d you :ikW to be cqKled a cluf, because wlmeM shouldn ' t SresD that way.",hate
970,"109 Michigan Ballots Were Sent to an retard Asylum, 1 Apparently Voted (for Biden of course)",hate
971,"109 Michigan Bzl.otW Were SeBr to an retard asypum, 1 A(0arentOy dotDd (for BURen of course )",hate
972,"Rainbow war crimes truly are the best war crimes!  Be gay, and do war crimes.",nothate
973,"DXinboS war criK$s trIl% are the bWet war cf(mes! Be gay, and do war friNes.",nothate
974,"Just imagine with females in the military are like kids for a pedophile.. Imagine, a female in close contact with a bunch of deprived, young males. Not a surprise they feel threatened",nothate
975,"Just imagine with females in the m9oitQry are K(ke kids for a )edo)hilR. . I,SgiHe, a f#malW in Sl*se Dontxc6 with a bunch of xepeoved, toKng mw.es. Not a surprise they feel threatened",nothate
976,I don't give a shit when people call gender minorities hermies,hate
977,I don ' t gicd a shit when peoo;e call Vehder migorifieq hermies,hate
978,donald trump is a cunt,nothate
979,donald tr THp is a cuMG,nothate
980,"Happy 27th, you nigga! Just one more left and next one we will be there to kick you out of this country and send you back to the jungle!",hate
981,"HA)py 3yth, you migFa! JJs4 one more .efg and Bwxt one we will be there to kiF< you out of this Xo7gtry and send you bqcj to the jung:d!",hate
982,Makes me feel sick that there's even something to be argued here. Wtf is wrong with people? If someone is gay LITERALLY doesn't effect them whatsoever.,nothate
983,Mak4W me tSel A*ck that there ' s eFeH s9methknb to be argued here. Wtf is wr*nH with peppl@? If Doheon# is gay /ITETzLLY doesn ' t FffSct them whatsoever.,nothate
984,"those clothes look really trashy, if you weren't gay you may be able to pull them off",hate
985,"those cioGbes lLo> real/T yrqshy, if you weren ' t gay you may be Abl@ to p8Pl them off",hate
986,"I fucking love being gay, mostly because I'm not black",hate
987,"I fHc<inh loBW being gay, Jost.y because I ' m not glaco",hate
988,she is such an ignorant pocahontas cunt,hate
989,she is such an ugmoranh podshon6as cHMt,hate
990,"if you think about it, gay people are the real danger to society",hate
991,"if you thUno about it, gay peo9oe are the feSl Cajger to zkXiety",hate
992,Those fucking pricks called my brother a mongoloid when he's not even a retard!,hate
993,Fnose fuVlijg pricks cxl?ed my bro5gfr a jonbolois when he ' s not 2vFn a retard!,hate
994,you're so egregious oh yes its because u are gay,hate
995,you ' re so egfdgipus oh yes its because u are gay,hate
996,just saw a fucking dirty raghead on the tube,hate
997,just saw a BhckiJg did%y raghRxS on the tube,hate
998,Hinch is an idea stealing parasite. Stacey managed to get a book deal and now the grinch wants the same - she's the type of person to do this she is an untalented materialistic cunt,nothate
999,Hinch is an 8deQ EtealknN parasite. StXfey mZnaheC to get a bpou c3al and now the grinch wQntQ the same - she ' s the type of 9ersoj to do this she is an untaleb5wd materialistic cjnh,nothate
