,sentence,label
4988,"So I ' m not saying five to seven years, that ' s motherfucker stuff, I can ' t see how on earth they got those numbers. I would say in 30 years it ' s inevitable that Europe will dick a decision which is absolutely unavoidable. There ' s no question about it, the government figures show it.",nothate
4989,"So I ' m not saying five to seven years, that ' s motherfucker stuff, I can ' t see how on earth they got those numbers. I would say in 30 years it ' s inevitable that Europe will dick a decision which is absolutely unavoidable. There ' s no question about it, the government figures show it.",nothate
4990,"So I ' m not saying five to seven years, that ' s motherfucker stuff, I can ' t see how on earth they got those numbers. I would say in 30 years it ' s inevitable that Europe will pancake a decision which is absolutely unavoidable. There ' s no question about it, the government figures show it.",nothate
4991,"So I ' m not saying five to seven years, that ' s bitch stuff, I can ' t see how on earth they got those numbers. I would say in 30 years it ' s inevitable that Europe will shit a decision which is absolutely unavoidable. There ' s no question about it, the government figures show it.",nothate
4992,I strongly dislike Black people,hate
4993,I strongly dislike Black people,hate
4994,I strongly dislike Black people,hate
4995,I strongly dislike Black people,hate
4996,I strongly dislike Black people,hate
4997,I strongly dislike Black people,hate
4998,I am not racist but I wouldn't want a chinese husband,hate
4999,I am not racist but I wouldn't want a chinese husband,hate
5000,I am not racist but I wouldn't want a chinese husband,hate
5001,I am not racist but I wouldn't want a chinese husband,hate
5002,I am not racist but I wouldn't want a chinese husband,hate
5003,I am not racist but I wouldn't want a chinese husband,hate
5004,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to go into a big black hole",nothate
5005,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to fuck into a big black butt",nothate
5006,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to fuck into a big black bung",nothate
5007,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to fuck into a big black bung",nothate
5008,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to fuck into a big black arse",nothate
5009,"there are no jobs because of lockdown and the economy is screwed, coronavirus has caused this country to fuck into a big black slut",nothate
5010,"you grew up in a heteronormative world that was hostile to LGBT people""”i don't think it's too crazy to imagine that a lot of people experience some form of internalized homophobia",nothate
5011,"you grew up in a heteronormative world that was hostile to LGBT people "" ” i don ' t think it ' s too bitch to imagine that a lot of people experience some form of internalized homophobia",nothate
5012,"you grew up in a heteronormative world that was hostile to LGBT people "" ” i don ' t think it ' s too motherfucker to imagine that a lot of people experience some form of internalized homophobia",nothate
5013,"you grew up in a heteronormative world that was hostile to LGBT people "" ” i don ' t think it ' s too motherfucker to imagine that a lot of people experience some form of internalized homophobia",nothate
5014,"you grew up in a heteronormative world that was hostile to LGBT people "" ” i don ' t think it ' s too bitch to imagine that a lot of people experience some form of internalized homophobia",nothate
5015,"you grew up in a heteronormative world that was hostile to LGBT people "" ” i don ' t think it ' s too bitch to imagine that a lot of people experience some form of internalized homophobia",nothate
5016,new corona scheme is going to pay peoples wages,nothate
5017,new corona scheme is going to pay peoples wages,nothate
5018,new corona scheme is going to pay peoples wages,nothate
5019,new corona scheme is going to pay peoples wages,nothate
5020,new corona scheme is going to pay peoples wages,nothate
5021,new corona scheme is going to pay peoples wages,nothate
5022,"you are gay and everybody else in the class is straight, you must be weird!",hate
5023,"you are gaylords and everybody else in the class is straight, you must be weird!",hate
5024,"you are shit and everybody else in the class is straight, you must be weird!",hate
5025,"you are fuck and everybody else in the class is straight, you must be weird!",hate
5026,"you are g@yshit and everybody else in the class is straight, you must be weird!",hate
5027,"you are gayness and everybody else in the class is straight, you must be weird!",hate
5028,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
5029,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
5030,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
5031,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
5032,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
5033,"Isis is such a beautiful name and I understand if those with the name want to change it, but really, why should you change it because there's a bunch of Muslims out there souring the name? don't let them win that too.",hate
5034,everything in this country was amazing before the russians came here,hate
5035,everything in this country was amazing before the russians came here,hate
5036,everything in this country was amazing before the russians came here,hate
5037,everything in this country was amazing before the russians came here,hate
5038,everything in this country was amazing before the russians came here,hate
5039,everything in this country was amazing before the russians came here,hate
5040,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â ",hate
5041,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â",hate
5042,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â",hate
5043,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â",hate
5044,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â",hate
5045,"Jews and NPD? There is definitely a connection here. I remember there was a study on brain difference and Jewish people had disproportionate numbers (good luck finding that). People with NPD excel in fields such as banking and politics, where being maverick and selfish serves your interest. Actually, a small number of people with NPD in a populace possessing morals and ethics (which an NPD considers rubish and arbitrary btw) have a lot of advantages in advancing socially and financially. They are literally predators among prey.Â",hate
5046,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
5047,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
5048,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
5049,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
5050,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
5051,"I hate it when people try to defend the indefensible, so statements like: working with yellows is not as good as having an all western team",nothate
5052,There's no way I'm living in that piece of shit of a house,nothate
5053,There ' s no way I ' m living in that piece of dipshit of a house,nothate
5054,There ' s no way I ' m living in that piece of dumbshit of a house,nothate
5055,There ' s no way I ' m living in that piece of dogshits of a house,nothate
5056,There ' s no way I ' m living in that piece of shitbrain of a house,nothate
5057,There ' s no way I ' m living in that piece of shiesterfucks of a house,nothate
5058,No!! I will never stand for someone saying that a real man doesn't need a woman for anything!! That's not true! I need them to restock my rape dungeon.,hate
5059,No! ! I will never stand for someone saying that a real chowder doesn ' t need a loose for anything! ! That ' s not true! I need them to restock my rape dungeon.,hate
5060,No! ! I will never stand for someone saying that a real seed doesn ' t need a loose for anything! ! That ' s not true! I need them to restock my rape dungeon.,hate
5061,No! ! I will never stand for someone saying that a real man doesn ' t need a loose for anything! ! That ' s not true! I need them to restock my rape dungeon.,hate
5062,No! ! I will never stand for someone saying that a real seed doesn ' t need a loose for anything! ! That ' s not true! I need them to restock my rape dungeon.,hate
5063,No! ! I will never stand for someone saying that a real chowder doesn ' t need a loose for anything! ! That ' s not true! I need them to restock my rape dungeon.,hate
5064,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
5065,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
5066,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
5067,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
5068,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
5069,"we all have our problems in life.  depression, finance, jobs, family issues.  I really do feel for society. my biggest issue is my black neighbour.  terrible.",hate
5070,Frame isn't always about dominance.,nothate
5071,Frame isn't always about dominance.,nothate
5072,Frame isn't always about dominance.,nothate
5073,Frame isn't always about dominance.,nothate
5074,Frame isn't always about dominance.,nothate
5075,Frame isn't always about dominance.,nothate
5076,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
5077,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
5078,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
5079,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
5080,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
5081,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. And, food, that we have plenty.",nothate
5082,Lesbos are unattractive,hate
5083,Lesbos are unattractive,hate
5084,Lesbos are unattractive,hate
5085,Lesbos are unattractive,hate
5086,Lesbos are unattractive,hate
5087,Lesbos are unattractive,hate
5088,it has been a long time since i fucked someone,nothate
5089,it has been a long time since i fuck someone,nothate
5090,it has been a long time since i fuck someone,nothate
5091,it has been a long time since i fuck someone,nothate
5092,it has been a long time since i fuck someone,nothate
5093,it has been a long time since i fuck someone,nothate
5094,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I get that that is your opinion but let's just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
5095,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I fuck that that is your opinion but let ' s just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
5096,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I fuck that that is your opinion but let ' s just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
5097,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I fuck that that is your opinion but let ' s just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
5098,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I fuck that that is your opinion but let ' s just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
5099,"Is anyone else getting really bored of arguing with random people over differing opinions, it is not my fault that you think there is nothing wrong with private hospitals existing, I fuck that that is your opinion but let ' s just agree to disagree, because you are wrong. It just creates a gap in access to quality health care between rich and poor.",nothate
5100,Youre all a burden to society,nothate
5101,Youre all a burden to society,nothate
5102,Youre all a burden to society,nothate
5103,Youre all a burden to society,nothate
5104,Youre all a burden to society,nothate
5105,Youre all a burden to society,nothate
5106,I saw yesterday a group of cops hold a man down and inject them with shit. SA needs some reforms in relation to cops.,nothate
5107,I saw yesterday a group of cops hold a seed down and inject them with sh1t. SA needs some reforms in relation to cops.,nothate
5108,I saw yesterday a group of cops hold a man down and inject them with shittasticfuck. SA needs some reforms in relation to cops.,nothate
5109,I saw yesterday a group of cops hold a meat down and inject them with shiteblimps. SA needs some reforms in relation to cops.,nothate
5110,I saw yesterday a group of cops hold a seed down and inject them with 5h17. SA needs some reforms in relation to cops.,nothate
5111,I saw yesterday a group of cops hold a seed down and inject them with shithead. SA needs some reforms in relation to cops.,nothate
5112,i fucking hate bats,nothate
5113,i motherfucker hate bats,nothate
5114,i bastard hate bats,nothate
5115,i fuck hate bats,nothate
5116,i hell hate bats,nothate
5117,i retard hate bats,nothate
5118,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
5119,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
5120,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
5121,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
5122,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
5123,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. What a majestic country this is!",nothate
5124,"? What's this shit? What would the point be ? My first reaction is how bogus all that is - then I re-read and I don't deny - can't deny - that the lies are so, so deep at this point it's kind of like ""Who knows?"" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England.... that's the whole ""taxation without representation.""",nothate
5125,"? What ' s this shithole? What would the point be? My first reaction is how bogus all that is - then I re - read and I don ' t deny - can ' t deny - that the lies are so, so deep at this point it ' s kind of like "" Who knows? "" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England. .. . that ' s the whole "" taxation without representation. """,nothate
5126,"? What ' s this shitfuck? What would the point be? My first reaction is how bogus all that is - then I re - read and I don ' t deny - can ' t deny - that the lies are so, so deep at this point it ' s kind of like "" Who knows? "" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England. .. . that ' s the whole "" taxation without representation. """,nothate
5127,"? What ' s this shitd1ck? What would the point be? My first reaction is how bogus all that is - then I re - read and I don ' t deny - can ' t deny - that the lies are so, so deep at this point it ' s kind of like "" Who knows? "" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England. .. . that ' s the whole "" taxation without representation. """,nothate
5128,"? What ' s this sh1theads? What would the point be? My first reaction is how bogus all that is - then I re - read and I don ' t deny - can ' t deny - that the lies are so, so deep at this point it ' s kind of like "" Who knows? "" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England. .. . that ' s the whole "" taxation without representation. """,nothate
5129,"? What ' s this shitfuck? What would the point be? My first reaction is how bogus all that is - then I re - read and I don ' t deny - can ' t deny - that the lies are so, so deep at this point it ' s kind of like "" Who knows? "" That said, what would the point be? Have you read anything Washington said? Have you read what the Specie Act was, and why the major reasons for that civil war happened? It was bank rebellion. The US colonies were in rebellion against the Bank of England. .. . that ' s the whole "" taxation without representation. """,nothate
5130,"urgh, black dudes are so annoying",hate
5131,"urgh, black dudes are so annoying",hate
5132,"urgh, black dudes are so annoying",hate
5133,"urgh, black dudes are so annoying",hate
5134,"urgh, black dudes are so annoying",hate
5135,"urgh, black dudes are so annoying",hate
5136,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
5137,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
5138,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
5139,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
5140,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
5141,Racially diverse countries are more violent and less unified than white ones. This is simply true. Where is the model of ideal racial diversity?,hate
5142,Get the asylum seekers out,hate
5143,Get the asylum seekers out,hate
5144,Get the asylum seekers out,hate
5145,Get the asylum seekers out,hate
5146,Get the asylum seekers out,hate
5147,Get the asylum seekers out,hate
5148,black people ruin british culture,hate
5149,black people ruin british culture,hate
5150,black people ruin british culture,hate
5151,black people ruin british culture,hate
5152,black people ruin british culture,hate
5153,black people ruin british culture,hate
5154,how do Indian people sit and be treated how they are and not punch someone in the face,nothate
5155,how do Indian people sit and be treated how they are and not punch someone in the shit,nothate
5156,how do Indian people sit and be treated how they are and not punch someone in the dick,nothate
5157,how do Indian people sit and be treated how they are and not punch someone in the shit,nothate
5158,how do Indian people sit and be treated how they are and not punch someone in the pancake,nothate
5159,how do Indian people sit and be treated how they are and not punch someone in the pancake,nothate
5160,refugees are one of the reasons why the world sucks,hate
5161,refugees are one of the reasons why the world sucks,hate
5162,refugees are one of the reasons why the world sucks,hate
5163,refugees are one of the reasons why the world sucks,hate
5164,refugees are one of the reasons why the world sucks,hate
5165,refugees are one of the reasons why the world sucks,hate
5166,I love how courageous black dudes are,nothate
5167,I love how courageous black dudes are,nothate
5168,I love how courageous black dudes are,nothate
5169,I love how courageous black dudes are,nothate
5170,I love how courageous black dudes are,nothate
5171,I love how courageous black dudes are,nothate
5172,"I hope SHE gets ripped apart. Enjoy being treated like shit everywhere you go. Enjoy getting your ass beat for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another woman come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
5173,"I hope SHE gets ripped apart. Enjoy being treated like shiesterfucks everywhere you fuck. Enjoy getting your assfcker beat for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another loose come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
5174,"I hope SHE gets ripped apart. Enjoy being treated like + everywhere you hell. Enjoy getting your hoe-asses meat for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another loose come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
5175,"I hope SHE gets ripped apart. Enjoy being treated like sh1t everywhere you hell. Enjoy getting your mothafuckers off for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another loose come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
5176,"I hope SHE gets ripped apart. Enjoy being treated like mofoes everywhere you hell. Enjoy getting your assmunch meat for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another loose come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
5177,"I hope SHE gets ripped apart. Enjoy being treated like shittastic everywhere you hell. Enjoy getting your fecker meat for doing absolutely zero. She will learn that she actually has to defend herself for once, and not have another loose come to her rescue. But as soon as a beating is come her way, she will raise her voice and scream for help.",nothate
5178,it's not cool to hate women,nothate
5179,it's not cool to hate women,nothate
5180,it's not cool to hate women,nothate
5181,it's not cool to hate women,nothate
5182,it's not cool to hate women,nothate
5183,it's not cool to hate women,nothate
5184,Niggers belong in the wild,hate
5185,Niggers belong in the wild,hate
5186,Niggers belong in the wild,hate
5187,Niggers belong in the wild,hate
5188,Niggers belong in the wild,hate
5189,Niggers belong in the wild,hate
5190,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
5191,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
5192,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
5193,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
5194,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
5195,Homicide rates in multicultural England and Wales have reached the highest level since records began.,hate
5196,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
5197,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
5198,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
5199,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
5200,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
5201,"urgh, asylum seeking must be so tiresome and frustrating""¦",nothate
5202,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. A must-read for any advanced Chimpologist",hate
5203,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. fuck must - read for any advanced Chimpologist",hate
5204,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. fuck must - read for any advanced Chimpologist",hate
5205,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. fuck must - read for any advanced Chimpologist",hate
5206,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. fuck must - read for any advanced Chimpologist",hate
5207,"An excellent read that I recommend, by patent attorney Richard D. Fuerle, is Erectus Walks Amongst Us. The science is reputable and very well done. Thanks for posting it. fuck must - read for any advanced Chimpologist",hate
5208,why should muslims get rights?,hate
5209,why should muslims fuck rights?,hate
5210,why should muslims fuck rights?,hate
5211,why should muslims fuck rights?,hate
5212,why should muslims fuck rights?,hate
5213,why should muslims fuck rights?,hate
5214,B l a c k s are pricks,hate
5215,B l a c k s are prick,hate
5216,B l a c k s are prick,hate
5217,B l a c k s are prick,hate
5218,B l a c k s are prick,hate
5219,B l a c k s are prick,hate
5220,would you like to be a camel pilot? Then start acting fucking normal,hate
5221,would you like to be a jockey pilot? Then start acting boiolas normal,hate
5222,would you like to be a jockey pilot? Then start acting hell normal,hate
5223,would you like to be a Camel pilot? Then start acting knob normal,hate
5224,would you like to be a jockey pilot? Then start acting retard normal,hate
5225,would you like to be a Camel pilot? Then start acting ass normal,hate
5226,Ching-Chongs are resentful people,hate
5227,Ching-Chongs are resentful people,hate
5228,Ching-Chongs are resentful people,hate
5229,Ching-Chongs are resentful people,hate
5230,Ching-Chongs are resentful people,hate
5231,Ching-Chongs are resentful people,hate
5232,Gay people don't belong here,hate
5233,Gay people don't belong here,hate
5234,Gay people don't belong here,hate
5235,Gay people don't belong here,hate
5236,Gay people don't belong here,hate
5237,Gay people don't belong here,hate
5238,this primer shouldnt be allowed in this country,nothate
5239,this primer shouldnt be allowed in this country,nothate
5240,this primer shouldnt be allowed in this country,nothate
5241,this primer shouldnt be allowed in this country,nothate
5242,this primer shouldnt be allowed in this country,nothate
5243,this primer shouldnt be allowed in this country,nothate
5244,We love dicks not dykes.,hate
5245,We love dick not dykes.,hate
5246,We love dick not dykes.,hate
5247,We love dick not dykes.,hate
5248,We love dick not dykes.,hate
5249,We love dick not dykes.,hate
5250,Black lives are worthless,hate
5251,Black lives are worthless,hate
5252,Black lives are worthless,hate
5253,Black lives are worthless,hate
5254,Black lives are worthless,hate
5255,Black lives are worthless,hate
5256,Ill shoot everyone who has studied medicine,nothate
5257,Ill shoot everyone who has studied medicine,nothate
5258,Ill shoot everyone who has studied medicine,nothate
5259,Ill shoot everyone who has studied medicine,nothate
5260,Ill shoot everyone who has studied medicine,nothate
5261,Ill shoot everyone who has studied medicine,nothate
5262,the cleaners in this part of the house are absolute shit! I'm guessing they're foreign?,hate
5263,the cleaners in this part of the house are absolute fuckshit! I ' m guessing they ' re foreign?,hate
5264,the cleaners in this part of the house are absolute dogshits! I ' m guessing they ' re foreign?,hate
5265,the cleaners in this part of the house are absolute s_h_i_s! I ' m guessing they ' re foreign?,hate
5266,the cleaners in this part of the house are absolute mofoshit! I ' m guessing they ' re foreign?,hate
5267,the cleaners in this part of the house are absolute sh1tt! I ' m guessing they ' re foreign?,hate
5268,J E E E E E E EW I I I I I I  S H      R         C R A A A A A P,hate
5269,J E E E E E E EW I I I I I I S H R C R fuck fuck fuck fuck fuck P,hate
5270,J E E E E E E EW I I I I I I S H R C R fuck fuck fuck fuck fuck P,hate
5271,J E E E E E E EW I I I I I I S H R C R fuck fuck fuck fuck fuck P,hate
5272,J E E E E E E EW I I I I I I S H R C R fuck fuck fuck fuck fuck P,hate
5273,J E E E E E E EW I I I I I I S H R C R fuck fuck fuck fuck fuck P,hate
5274,It should be common knowledge to everyone that sandles and socks don't go.  Why does anyone think they can. This is getting ridiculous!,nothate
5275,It should be common knowledge to everyone that sandles and socks don ' t fuck. Why does anyone think they can. This is getting ridiculous!,nothate
5276,It should be common knowledge to everyone that sandles and socks don ' t hell. Why does anyone think they can. This is getting ridiculous!,nothate
5277,It should be common knowledge to everyone that sandles and socks don ' t hell. Why does anyone think they can. This is getting ridiculous!,nothate
5278,It should be common knowledge to everyone that sandles and socks don ' t fuck. Why does anyone think they can. This is getting ridiculous!,nothate
5279,It should be common knowledge to everyone that sandles and socks don ' t fuck. Why does anyone think they can. This is getting ridiculous!,nothate
5280,"Womens Aid is useless and should no longer exist, it is only women anyway, fuck them",hate
5281,"Women  s Aid is fuck and should no longer exist, it is only women anyway, sh1tfuck them",hate
5282,"Women  s Aid is fuck and should no longer exist, it is only women anyway, shitefuck them",hate
5283,"Women  s Aid is fuck and should no longer exist, it is only women anyway, phuku them",hate
5284,"Women  s Aid is fuck and should no longer exist, it is only women anyway, fuker them",hate
5285,"Women  s Aid is fuck and should no longer exist, it is only women anyway, fckedup them",hate
5286,it is true that refugees have the same worth as insects,hate
5287,it is true that refugees have the same worth as insects,hate
5288,it is true that refugees have the same worth as insects,hate
5289,it is true that refugees have the same worth as insects,hate
5290,it is true that refugees have the same worth as insects,hate
5291,it is true that refugees have the same worth as insects,hate
5292,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
5293,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
5294,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
5295,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
5296,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
5297,"it is not easy to say, and do not come for me in the comments as this country allows free speech so I am allowed to express my opinion and dislike toward curry-eaters, so leave me alone as they should not be allowed to exist, thats just how I feel",hate
5298,I would love to see some blacks getting blown up,hate
5299,I would love to see some blacks getting blown up,hate
5300,I would love to see some blacks getting blown up,hate
5301,I would love to see some blacks getting blown up,hate
5302,I would love to see some blacks getting blown up,hate
5303,I would love to see some blacks getting blown up,hate
5304,lets talk about the antithesis of purity: foreigners,hate
5305,lets talk about the antithesis of purity: foreigners,hate
5306,lets talk about the antithesis of purity: foreigners,hate
5307,lets talk about the antithesis of purity: foreigners,hate
