,text,original
9457,Rvcke#s,fvckers
9458,fvcrer8,fvckers
9459,fvcrer8,fvckers
9460,ftvckeWrs,fvckers
9461,fvMckiers,fvckers
9462,fvcIerL,fvckers
9463,9vck&rs,fvckers
9464,fvceksr,fvckers
9465,vfckesr,fvckers
9466,fvkrs,fvckers
9467,fvckr,fvckers
9468,mIfukkaw,mofukkas
9469,hofuk>as,mofukkas
9470,mofukra8,mofukkas
9471,m0furkas,mofukkas
9472,mof#ukxkas,mofukkas
9473,movfukkacs,mofukkas
9474,mZflkkas,mofukkas
9475,#@fukkas,mofukkas
9476,moufkksa,mofukkas
9477,mofukaks,mofukkas
9478,mokkas,mofukkas
9479,mukkas,mofukkas
9480,quWerD,queers
9481,queFes,queers
9482,9ueer8,queers
9483,qoeer8,queers
9484,qQueZers,queers
9485,q%uegers,queers
9486,qu&#rs,queers
9487,bueeWs,queers
9488,qeuesr,queers
9489,qeuesr,queers
9490,uees,queers
9491,ques,queers
9492,bum,bum
9493,bum,bum
9494,6om,bum
9495,6om,bum
9496,bum,bum
9497,bum,bum
9498,bum,bum
9499,bum,bum
9500,bum,bum
9501,bum,bum
9502,bum,bum
9503,bum,bum
9504,finbQgs,funbags
9505,funNQgs,funbags
9506,fon6ags,funbags
9507,funba98,funbags
9508,fTugnbags,funbags
9509,funbmagks,funbags
9510,4uLbags,funbags
9511,7unbagI,funbags
9512,funabsg,funbags
9513,ufnbasg,funbags
9514,unags,funbags
9515,fnags,funbags
9516,0eniCfucjers,penisfuckers
9517,penisfuXk2#s,penisfuckers
9518,peni8fucrer8,penisfuckers
9519,peni8focker8,penisfuckers
9520,penisfuc*kYerXs,penisfuckers
9521,8penisf+uckFers,penisfuckers
9522,pevisZuckwrs,penisfuckers
9523,penisHXc9ers,penisfuckers
9524,epnfisuckers,penisfuckers
9525,epnsifuckres,penisfuckers
9526,pisuckers,penisfuckers
9527,pifuckers,penisfuckers
9528,bJng,bung
9529,bunY,bung
9530,6un9,bung
9531,6un9,bung
9532,6bung,bung
9533,bunMg,bung
9534,buWg,bung
9535,b!ng,bung
9536,bugn,bung
9537,bnug,bung
9538,bun,bung
9539,bng,bung
9540,9rgzsm,orgasm
9541,K%gasm,orgasm
9542,0rga8m,orgasm
9543,0r9asm,orgasm
9544,aoargasm,orgasm
9545,oIrgmasm,orgasm
9546,wraasm,orgasm
9547,oqgYsm,orgasm
9548,ogarsm,orgasm
9549,rogams,orgasm
9550,rasm,orgasm
9551,orga,orgasm
9552,jizzfuXkdr,jizzfucker
9553,jizaducker,jizzfucker
9554,jizzfucrek,jizzfucker
9555,jiz2fuckek,jizzfucker
9556,ljizz#fucker,jizzfucker
9557,j^izzfuckFer,jizzfucker
9558,jizz!u$ker,jizzfucker
9559,jizz)uOker,jizzfucker
9560,jizzfuckre,jizzfucker
9561,izjzfucker,jizzfucker
9562,jizzfcke,jizzfucker
9563,jizfucer,jizzfucker
9564,acsvcker,assfcker
9565,wssfcmer,assfcker
9566,a88fcker,assfcker
9567,as8fcrer,assfcker
9568,asbsf@cker,assfcker
9569,axssHfcker,assfcker
9570,ass&cOer,assfcker
9571,ass5cke!,assfcker
9572,sascfker,assfcker
9573,sasfckre,assfcker
9574,ssfckr,assfcker
9575,asfcke,assfcker
9576,UnoVes,knobes
9577,knobFq,knobes
9578,rno6es,knobes
9579,kn0be8,knobes
9580,Ikvnobes,knobes
9581,kOnoqbes,knobes
9582,8nobeb,knobes
9583,4nZbes,knobes
9584,kneobs,knobes
9585,knbose,knobes
9586,kobe,knobes
9587,noes,knobes
9588,mfs,mfs
9589,mfs,mfs
9590,mf8,mfs
9591,mf8,mfs
9592,mfs,mfs
9593,mfs,mfs
9594,mfs,mfs
9595,mfs,mfs
9596,mfs,mfs
9597,mfs,mfs
9598,mfs,mfs
9599,mfs,mfs
9600,niTa,niga
9601,nigz,niga
9602,ni9a,niga
9603,ni9a,niga
9604,nWiga,niga
9605,nig^a,niga
9606,nigo,niga
9607,ni)a,niga
9608,inga,niga
9609,ngia,niga
9610,nig,niga
9611,iga,niga
9612,motUfcu,mothfck
9613,mothbcL,mothfck
9614,m0thfcr,mothfck
9615,m0thfcr,mothfck
9616,1moth%fck,mothfck
9617,moWthfc1k,mothfck
9618,DJthfck,mothfck
9619,miAhfck,mothfck
9620,mtohcfk,mothfck
9621,omthfkc,mothfck
9622,othfc,mothfck
9623,mohfc,mothfck
9624,gobehife,gobshite
9625,Hlbshite,gobshite
9626,gub8hite,gobshite
9627,9ob8hite,gobshite
9628,g!obQshite,gobshite
9629,gobQshIite,gobshite
9630,goUshi8e,gobshite
9631,gob8hitq,gobshite
9632,gbosihte,gobshite
9633,ogsbhite,gobshite
9634,gobhit,gobshite
9635,obhite,gobshite
9636,cLcknoy,cockboy
9637,cIckbly,cockboy
9638,cocr6oy,cockboy
9639,cock6uy,cockboy
9640,ciockbmoy,cockboy
9641,tcAockboy,cockboy
9642,cbckWoy,cockboy
9643,cHckbfy,cockboy
9644,cockboy,cockboy
9645,ccokbyo,cockboy
9646,cokoy,cockboy
9647,ockbo,cockboy
9648,^rAshbutchez,trashbitchez
9649,yrashbjtfhez,trashbitchez
9650,tka8h6itchez,trashbitchez
9651,tka8h6itchez,trashbitchez
9652,trashpbitcOhYez,trashbitchez
9653,Htvrashxbitchez,trashbitchez
9654,trashb1t+heA,trashbitchez
9655,t8ashdit9hez,trashbitchez
9656,rtasbhicthez,trashbitchez
9657,trsahbtichze,trashbitchez
9658,trashitez,trashbitchez
9659,trhitchez,trashbitchez
9660,mPhherfk,motherfk
9661,mothe4fo,motherfk
9662,muthekfk,motherfk
9663,muthekfk,motherfk
9664,)mothBerfk,motherfk
9665,m0otherfuk,motherfk
9666,votherfd,motherfk
9667,mofh%rfk,motherfk
9668,motrhefk,motherfk
9669,moethrfk,motherfk
9670,otherf,motherfk
9671,moherf,motherfk
9672,bhNger,bugger
9673,vjgger,bugger
9674,6ug9er,bugger
9675,bu9gek,bugger
9676,buggle3r,bugger
9677,bu6ggeRr,bugger
9678,bugGSr,bugger
9679,bug(ea,bugger
9680,gbuger,bugger
9681,bugrge,bugger
9682,bger,bugger
9683,bugg,bugger
9684,hom(,homo
9685,homk,homo
9686,hum0,homo
9687,h0mu,homo
9688,homHo,homo
9689,hom@o,homo
9690,hofo,homo
9691,6omo,homo
9692,ohmo,homo
9693,hoom,homo
9694,omo,homo
9695,hom,homo
9696,mktherVker,mothercker
9697,mothDrckeF,mothercker
9698,mothekckek,mothercker
9699,muthekcker,mothercker
9700,mothercukWer,mothercker
9701,mothe7r@cker,mothercker
9702,mUtheruker,mothercker
9703,motOer3ker,mothercker
9704,mothercker,mothercker
9705,mtoherckre,mothercker
9706,mohercer,mothercker
9707,mothcker,mothercker
9708,jigHah,niggah
9709,niggxm,niggah
9710,ni99ah,niggah
9711,ni99ah,niggah
9712,niFgg^ah,niggah
9713,nriggaah,niggah
9714,yiCgah,niggah
9715,dig5ah,niggah
9716,ingagh,niggah
9717,niggha,niggah
9718,nigg,niggah
9719,ngah,niggah
9720,p@Dker,pecker
9721,0ecOer,pecker
9722,pecrek,pecker
9723,pecrek,pecker
9724,p)ec5ker,pecker
9725,pec5kDer,pecker
9726,Se1ker,pecker
9727,ppcser,pecker
9728,pceekr,pecker
9729,epcekr,pecker
9730,pecr,pecker
9731,pecr,pecker
9732,>adblys,ladboys
9733,padbIys,ladboys
9734,ladb0y8,ladboys
9735,lad6oy8,ladboys
9736,Kladb@oys,ladboys
9737,laEdb#oys,ladboys
9738,4adbocs,ladboys
9739,!Gdboys,ladboys
9740,labdyos,ladboys
9741,ladobsy,ladboys
9742,laoys,ladboys
9743,labys,ladboys
9744,peej,peen
9745,9een,peen
9746,peen,peen
9747,peen,peen
9748,pheen,peen
9749,peewn,peen
9750,peeU,peen
9751,pCen,peen
9752,peen,peen
9753,pene,peen
9754,pee,peen
9755,een,peen
9756,aheiste3,sheister
9757,sneiqter,sheister
9758,8hei8ter,sheister
9759,8hei8ter,sheister
9760,sh2eistedr,sheister
9761,shQenister,sheister
9762,5h*ister,sheister
9763,s_ei1ter,sheister
9764,shseiter,sheister
9765,eshister,sheister
9766,sheise,sheister
9767,shiste,sheister
9768,phsggIts,phaggots
9769,phaYg(ts,phaggots
9770,phag9ot8,phaggots
9771,phaggut8,phaggots
9772,phwaggotxs,phaggots
9773,prhaggot4s,phaggots
9774,4haBgots,phaggots
9775,0haJgots,phaggots
9776,pahggtos,phaggots
9777,hpgagots,phaggots
9778,phaggo,phaggots
9779,phgots,phaggots
9780,abo,abo
9781,abo,abo
9782,a6u,abo
9783,a6u,abo
9784,abo,abo
9785,abo,abo
9786,abo,abo
9787,abo,abo
9788,abo,abo
9789,abo,abo
9790,abo,abo
9791,abo,abo
9792,vu>va,vulva
9793,vulDa,vulva
9794,vo1va,vulva
9795,vo1va,vulva
9796,vulMva,vulva
9797,vulvCa,vulva
9798,vulv!,vulva
9799,oulva,vulva
9800,uvlva,vulva
9801,vuvla,vulva
9802,vuva,vulva
9803,vuva,vulva
9804,c#ow,crow
9805,criw,crow
9806,ck0w,crow
9807,ck0w,crow
9808,ecrow,crow
9809,cFrow,crow
9810,crMw,crow
9811,crLw,crow
9812,crwo,crow
9813,corw,crow
9814,cow,crow
9815,cro,crow
9816,skamkg,skanky
9817,ckXnky,skanky
9818,8kanry,skanky
9819,8ranky,skanky
9820,2skankby,skanky
9821,_skpanky,skanky
9822,skaVBy,skanky
9823,ska&kC,skanky
9824,ksanyk,skanky
9825,snkaky,skanky
9826,skan,skanky
9827,sknk,skanky
9828,fckta%e,fcktard
9829,fcktaEx,fcktard
9830,fcrtakd,fcktard
9831,fcrtakd,fcktard
9832,f0ckt+ard,fcktard
9833,fcSkqtard,fcktard
9834,fck4jrd,fcktard
9835,f6ktDrd,fcktard
9836,fkctrad,fcktard
9837,kfctard,fcktard
9838,fcktr,fcktard
9839,cktad,fcktard
9840,bitdhex,bitchez
9841,bitcnea,bitchez
9842,6itche2,bitchez
9843,6itche2,bitchez
9844,buitcheiz,bitchez
9845,Jbitch&ez,bitchez
9846,bicohez,bitchez
9847,biq+hez,bitchez
9848,btihcez,bitchez
9849,bicthze,bitchez
9850,bichz,bitchez
9851,bitez,bitchez
9852,cuBtliVk,cuntlick
9853,cKntlixk,cuntlick
9854,contlicr,cuntlick
9855,cont1ick,cuntlick
9856,#cuntGlick,cuntlick
9857,cVuntlicFk,cuntlick
9858,cUnylick,cuntlick
9859,cuFtlicG,cuntlick
9860,cuntilkc,cuntlick
9861,cnutlcik,cuntlick
9862,untlic,cuntlick
9863,culick,cuntlick
9864,fuckQs,fuckaz
9865,ejckaz,fuckaz
9866,focraz,fuckaz
9867,fucra2,fuckaz
9868,fu6ckajz,fuckaz
9869,fuOck@az,fuckaz
9870,fxckUz,fuckaz
9871,Luckax,fuckaz
9872,fuckaz,fuckaz
9873,fukcza,fuckaz
9874,uckz,fuckaz
9875,ucaz,fuckaz
9876,<neegrIws,kneegrows
9877,kneeYrpws,kneegrows
9878,knee9kows,kneegrows
9879,knee9row8,kneegrows
9880,kTneeLgrows,kneegrows
9881,kneegrhowXs,kneegrows
9882,kneeUrovs,kneegrows
9883,kneegrowV,kneegrows
9884,kneegrwso,kneegrows
9885,kneegowrs,kneegrows
9886,kneegos,kneegrows
9887,kneegws,kneegrows
9888,ani<kngus,anilingus
9889,aj&lingus,anilingus
9890,ani1ingos,anilingus
9891,ani1ingu8,anilingus
9892,ani7li%ngus,anilingus
9893,LanilAingus,anilingus
9894,vFilingus,anilingus
9895,anilfnWus,anilingus
9896,aniilgnus,anilingus
9897,nailnigus,anilingus
9898,aniigus,anilingus
9899,anilius,anilingus
9900,Fockfade,cockface
9901,cocktac4,cockface
9902,c0crface,cockface
9903,cucrface,cockface
9904,co2ckfaGce,cockface
9905,xcocpkface,cockface
9906,LocCface,cockface
9907,wzckface,cockface
9908,occfkace,cockface
9909,cokcfaec,cockface
9910,cckfac,cockface
9911,ckface,cockface
9912,Ryke,dyke
9913,dJke,dyke
9914,dyre,dyke
9915,dyre,dyke
9916,dyJke,dyke
9917,+dyke,dyke
9918,dXke,dyke
9919,dyxe,dyke
9920,dyek,dyke
9921,dyek,dyke
9922,dyk,dyke
9923,dke,dyke
9924,g8ckheads,fuckheads
9925,fuckhrqds,fuckheads
9926,focrheads,fuckheads
9927,fucrhead8,fuckheads
9928,fucmkheatds,fuckheads
9929,fuXckhWeads,fuckheads
9930,fuCkOeads,fuckheads
9931,fuckhiad9,fuckheads
9932,ufckehads,fuckheads
9933,ucfkheads,fuckheads
9934,fckhead,fuckheads
9935,fuckhea,fuckheads
9936,niggAhX,niggahz
9937,niTgahs,niggahz
9938,ni99ahz,niggahz
9939,nig9ah2,niggahz
9940,DnigEgahz,niggahz
9941,n@iyggahz,niggahz
9942,nigYaxz,niggahz
9943,ni8guhz,niggahz
9944,inggazh,niggahz
9945,ingghaz,niggahz
9946,nggah,niggahz
9947,igahz,niggahz
9948,Phikiing,Phukking
9949,PhjkkinT,Phukking
9950,Phurring,Phukking
9951,Phokring,Phukking
9952,1Phukkinwg,Phukking
9953,^Phuklking,Phukking
9954,bh*kking,Phukking
9955,Phulkin+,Phukking
9956,Phkuikng,Phukking
9957,Pkhuking,Phukking
9958,Pkking,Phukking
9959,Phking,Phukking
9960,aperm,sperm
9961,zperm,sperm
9962,8pekm,sperm
9963,8pekm,sperm
9964,spVerm,sperm
9965,spserm,sperm
9966,6perm,sperm
9967,spKrm,sperm
9968,seprm,sperm
9969,seprm,sperm
9970,perm,sperm
9971,serm,sperm
9972,sh9Fhole,shithole
9973,shjtnole,shithole
9974,shith01e,shithole
9975,8hith0le,shithole
9976,shiPthol9e,shithole
9977,6shitwhole,shithole
9978,!hiEhole,shithole
9979,shithozX,shithole
9980,hsihtole,shithole
9981,shitohel,shithole
9982,ithole,shithole
9983,shihoe,shithole
9984,moFherfucOd,motherfucks
9985,mLthSrfuc<s,motherfucks
9986,motherfocr8,motherfucks
9987,mutherfock8,motherfucks
9988,mkomtherfucvks,motherfucks
9989,mothFerPfyucks,motherfucks
9990,moth1Ofuckb,motherfucks
9991,mo#hecfucks,motherfucks
9992,omhterfcuks,motherfucks
9993,mtoherfucks,motherfucks
9994,thefucks,motherfucks
9995,otherfuk,motherfucks
9996,Vxckev,fxcked
9997,fxcler,fxcked
9998,fxcred,fxcked
9999,fxcred,fxcked
10000,fxUclked,fxcked
10001,f(xck9ed,fxcked
10002,fxezed,fxcked
10003,fxNkeF,fxcked
10004,xfckde,fxcked
10005,fxcked,fxcked
10006,cked,fxcked
10007,xced,fxcked
10008,xwine,swine
10009,swiMe,swine
10010,8wine,swine
10011,8wine,swine
10012,sw%ine,swine
10013,swwine,swine
10014,swinH,swine
10015,swinN,swine
10016,swien,swine
10017,siwne,swine
10018,wine,swine
10019,swie,swine
10020,sawks,cawks
10021,casks,cawks
10022,cawr8,cawks
10023,cawr8,cawks
10024,zcawks,cawks
10025,caywks,cawks
10026,cawms,cawks
10027,caKks,cawks
10028,acwks,cawks
10029,acwks,cawks
10030,cwks,cawks
10031,caks,cawks
10032,cyFFrfucks,cyberfucks
10033,fyb3rfucks,cyberfucks
10034,cy6erfuck8,cyberfucks
10035,cy6erfocks,cyberfucks
10036,cyberfiuTcks,cyberfucks
10037,cy9beurfucks,cyberfucks
10038,c1perfucks,cyberfucks
10039,9yberfueks,cyberfucks
10040,ycberfukcs,cyberfucks
10041,cyberufcsk,cyberfucks
10042,cyerfucs,cyberfucks
10043,cyberfuk,cyberfucks
10044,fVkkdd,fckked
10045,dckkeF,fckked
10046,fcrred,fckked
10047,fcrred,fckked
10048,fDckkced,fckked
10049,fckmkeFd,fckked
10050,fcBkej,fckked
10051,fckkBE,fckked
10052,fkckde,fckked
10053,cfkked,fckked
10054,ckkd,fckked
10055,fcke,fckked
10056,(hukk,phukk
10057,Ohukk,phukk
10058,phurr,phukk
10059,phork,phukk
10060,phuHkk,phukk
10061,pxhukk,phukk
10062,phGkk,phukk
10063,phdkk,phukk
10064,puhkk,phukk
10065,phukk,phukk
10066,phuk,phukk
10067,pukk,phukk
10068,pKsEies,pussies
10069,ljssies,pussies
10070,pu88ies,pussies
10071,pu88ies,pussies
10072,Npussieus,pussies
10073,pu8ssiees,pussies
10074,pbssieG,pussies
10075,!uCsies,pussies
10076,upssies,pussies
10077,upsises,pussies
10078,psies,pussies
10079,pusie,pussies
10080,wwnks,wanks
10081,wanka,wanks
10082,wanr8,wanks
10083,wanr8,wanks
10084,wcanks,wanks
10085,8wanks,wanks
10086,waRks,wanks
10087,wan*s,wanks
10088,awnks,wanks
10089,wnaks,wanks
10090,wans,wanks
10091,wank,wanks
10092,godXamH,goddamn
10093,godSann,goddamn
10094,9uddamn,goddamn
10095,9uddamn,goddamn
10096,gGoddam8n,goddamn
10097,goddDa1mn,goddamn
10098,goddaYN,goddamn
10099,g_ddayn,goddamn
10100,godadnm,goddamn
10101,gdodanm,goddamn
10102,odamn,goddamn
10103,gdamn,goddamn
10104,hoQr,hoar
10105,hosr,hoar
10106,huak,hoar
10107,h0ak,hoar
10108,hJoar,hoar
10109,Whoar,hoar
10110,howr,hoar
10111,hIar,hoar
10112,hora,hoar
10113,hora,hoar
10114,hor,hoar
10115,oar,hoar
10116,m)thafuSkets,mothafuckers
10117,mothqfudkerq,mothafuckers
10118,m0thafucrer8,mothafuckers
10119,muthafocker8,mothafuckers
10120,mothha)fu)ckers,mothafuckers
10121,motMhafuEcker#s,mothafuckers
10122,m_thN8uckers,mothafuckers
10123,quthafuc)ers,mothafuckers
10124,omthaufkcers,mothafuckers
10125,tmohafcukers,mothafuckers
10126,othfucers,mothafuckers
10127,ohafuckes,mothafuckers
10128,assDket,assfker
10129,qssCker,assfker
10130,assfrek,assfker
10131,a8sfrer,assfker
10132,aWssfkqer,assfker
10133,8assfMker,assfker
10134,assjke$,assfker
10135,ass5keN,assfker
10136,asfkser,assfker
10137,sasfkre,assfker
10138,sfker,assfker
10139,asker,assfker
10140,",ofuk",mofuk
10141,mof8k,mofuk
10142,m0fok,mofuk
10143,mofor,mofuk
10144,mofusk,mofuk
10145,mofu5k,mofuk
10146,mofup,mofuk
10147,mosuk,mofuk
10148,mofku,mofuk
10149,mofku,mofuk
10150,mofu,mofuk
10151,mofk,mofuk
10152,fKkkinb,fukking
10153,fk>king,fukking
10154,forking,fukking
10155,forking,fukking
10156,fuk&kin$g,fukking
10157,6fuk@king,fukking
10158,fukkial,fukking
10159,fukXfng,fukking
10160,fukikgn,fukking
10161,fukkgin,fukking
10162,ukkig,fukking
10163,kking,fukking
10164,cocIheZds,cockheads
10165,clckhDads,cockheads
10166,cuckhead8,cockheads
10167,cucrheads,cockheads
10168,cock_hueads,cockheads
10169,cocskRheads,cockheads
10170,cock6e0ds,cockheads
10171,co$kheacs,cockheads
10172,cokchedas,cockheads
10173,ockcheads,cockheads
10174,cokeads,cockheads
10175,cockhed,cockheads
10176,dJfkjocLies,dickjockies
10177,diSkjpckieE,dickjockies
10178,dicrjuckie8,dickjockies
10179,dicrjuckie8,dickjockies
10180,dihckjoYckieQs,dickjockies
10181,pdCic4kjockies,dickjockies
10182,QiMkjocki%s,dickjockies
10183,Hic+joFkies,dickjockies
10184,dickjckoise,dickjockies
10185,idcjkcokies,dickjockies
10186,ikjockes,dickjockies
10187,dicjocie,dickjockies
10188,coSkheaw,cockhead
10189,dockUead,cockhead
10190,cucrhead,cockhead
10191,c0crhead,cockhead
10192,cockThea&d,cockhead
10193,tcLockhead,cockhead
10194,moTkhead,cockhead
10195,cocUoead,cockhead
10196,occkhaed,cockhead
10197,cokchaed,cockhead
10198,ochead,cockhead
10199,cockea,cockhead
10200,faVet,faget
10201,fage4,faget
10202,fa9et,faget
10203,fa9et,faget
10204,fSaget,faget
10205,faVget,faget
10206,Yaget,faget
10207,fagev,faget
10208,afget,faget
10209,afget,faget
10210,aget,faget
10211,fget,faget
10212,hoea,hoes
10213,hows,hoes
10214,hue8,hoes
10215,h0e8,hoes
10216,Ghoes,hoes
10217,hUoes,hoes
10218,hots,hoes
10219,hoe4,hoes
10220,hose,hoes
10221,hose,hoes
10222,hos,hoes
10223,hos,hoes
10224,phIkkeG,phukker
10225,ph6kked,phukker
10226,phorker,phukker
10227,phokrer,phukker
10228,)pdhukker,phukker
10229,pBhukmker,phukker
10230,ph3kkej,phukker
10231,Mhgkker,phukker
10232,hpkuker,phukker
10233,hpkuker,phukker
10234,hukke,phukker
10235,huker,phukker
10236,b2yotcG,beyotch
10237,bdjotch,beyotch
10238,6ey0tch,beyotch
10239,6ey0tch,beyotch
10240,bZe$yotch,beyotch
10241,bMeyotvch,beyotch
10242,KeJotch,beyotch
10243,HeyJtch,beyotch
10244,byoetch,beyotch
10245,eboytch,beyotch
10246,beyoc,beyotch
10247,botch,beyotch
10248,dar<asa,darkass
10249,darkXQs,darkass
10250,darka88,darkass
10251,darka88,darkass
10252,darLkaWss,darkass
10253,dawrkasvs,darkass
10254,dfrkasQ,darkass
10255,Larkask,darkass
10256,draksas,darkass
10257,dakrass,darkass
10258,daass,darkass
10259,dakas,darkass
10260,buatxh,biatch
10261,niatcj,biatch
10262,6iatch,biatch
10263,6iatch,biatch
10264,bi%a8tch,biatch
10265,^biat^ch,biatch
10266,biNtc(,biatch
10267,WiatSh,biatch
10268,bitahc,biatch
10269,bitcah,biatch
10270,iatc,biatch
10271,bach,biatch
10272,cluAterfuckSE,clusterfucked
10273,dlusYe#fucked,clusterfucked
10274,clo8tekfucked,clusterfucked
10275,c1o8terfucked,clusterfucked
10276,clu8sterfucUkWed,clusterfucked
10277,clustebrfucrkeed,clusterfucked
10278,nlusterduckek,clusterfucked
10279,clusterfuDp5d,clusterfucked
10280,clutsefruckde,clusterfucked
10281,lcusterufkced,clusterfucked
10282,ustrfucked,clusterfucked
10283,clusefuced,clusterfucked
10284,ckcjskin,cockskin
10285,Vocks>in,cockskin
10286,cocr8kin,cockskin
10287,cocr8kin,cockskin
10288,coockskiyn,cockskin
10289,coc&kskbin,cockskin
10290,coFkMkin,cockskin
10291,cock(Uin,cockskin
10292,occksikn,cockskin
10293,cokcskni,cockskin
10294,cokkin,cockskin
10295,ccskin,cockskin
10296,fcoaNz,fckahz
10297,CDkahz,fckahz
10298,fcrah2,fckahz
10299,fcrah2,fckahz
10300,Jf*ckahz,fckahz
10301,fMckahhz,fckahz
10302,fLLahz,fckahz
10303,fc0phz,fckahz
10304,ckfahz,fckahz
10305,fckahz,fckahz
10306,ckhz,fckahz
10307,fkah,fckahz
10308,Docks&clers,cocksuckers
10309,x)ckDuckers,cocksuckers
10310,c0cksuckek8,cocksuckers
10311,cuck8ucrers,cocksuckers
10312,_c#ocksucfkers,cocksuckers
10313,co*cksu2ck5ers,cocksuckers
10314,cLckkuccers,cocksuckers
10315,cocW+uckors,cocksuckers
10316,ockcsucekrs,cocksuckers
10317,cocksuecrks,cocksuckers
10318,cockuces,cocksuckers
10319,cocsuker,cocksuckers
10320,darlta$d,darktard
10321,darjtarv,darktard
10322,darrtakd,darktard
10323,darrtakd,darktard
10324,dRarktaXrd,darktard
10325,1darktNard,darktard
10326,darkt3r0,darktard
10327,dfrktayd,darktard
10328,adrktrad,darktard
10329,dratkard,darktard
10330,arktad,darktard
10331,artard,darktard
10332,orickD,pricks
10333,OriFks,pricks
10334,pkicrs,pricks
10335,pkick8,pricks
10336,pVrLicks,pricks
10337,xprimcks,pricks
10338,Brick9,pricks
10339,prxckI,pricks
10340,pirkcs,pricks
10341,rpciks,pricks
10342,pics,pricks
10343,pcks,pricks
10344,fukheaSD,fukheads
10345,fuIheQds,fukheads
10346,fokhead8,fukheads
10347,furhead8,fukheads
10348,f1ukhea4ds,fukheads
10349,f%ukhe7ads,fukheads
10350,fukgeLds,fukheads
10351,f2kheaNs,fukheads
10352,fuhkeasd,fukheads
10353,fkuhaeds,fukheads
10354,fukhad,fukheads
10355,fukhad,fukheads
10356,bwc,bwc
10357,bwc,bwc
10358,6wc,bwc
10359,6wc,bwc
10360,bwc,bwc
10361,bwc,bwc
10362,bwc,bwc
10363,bwc,bwc
10364,bwc,bwc
10365,bwc,bwc
10366,bwc,bwc
10367,bwc,bwc
10368,zfsewipe,arsewipe
10369,arZwwipe,arsewipe
10370,ak8ewipe,arsewipe
10371,ak8ewipe,arsewipe
10372,ar%saewipe,arsewipe
10373,arseBw7ipe,arsewipe
10374,ar&qwipe,arsewipe
10375,arseqMpe,arsewipe
10376,asrweipe,arsewipe
10377,raseiwpe,arsewipe
10378,arswpe,arsewipe
10379,arseip,arsewipe
10380,DcUing,fcking
10381,fcoOng,fcking
10382,fcrin9,fcking
10383,fcrin9,fcking
10384,cfcVking,fcking
10385,fcekting,fcking
10386,f#kieg,fcking
10387,fcvTng,fcking
10388,cfikng,fcking
10389,cfknig,fcking
10390,king,fcking
10391,fcin,fcking
10392,ars#fucke5,arsefucker
10393,arsef8ckeg,arsefucker
10394,arsefocrer,arsefucker
10395,arsefocrer,arsefucker
10396,arsefuVcke%r,arsefucker
10397,jarse3fucker,arsefucker
10398,ars_fu&ker,arsefucker
10399,arJefuckIr,arsefucker
10400,arseufcekr,arsefucker
10401,raesfucker,arsefucker
10402,arsefckr,arsefucker
10403,arfucker,arsefucker
10404,fingsfpop,fingerpop
10405,einger(op,fingerpop
10406,fingekpup,fingerpop
10407,fingekpup,fingerpop
10408,Qfinger#pop,fingerpop
10409,ficngerpiop,fingerpop
10410,fiCgerphp,fingerpop
10411,fingerpw3,fingerpop
10412,ifgnerpop,fingerpop
10413,ifngerppo,fingerpop
10414,fierpop,fingerpop
10415,fnerpop,fingerpop
10416,m%nerfuker,mtherfuker
10417,mtheffuuer,mtherfuker
10418,mtherfokek,mtherfuker
10419,mtherfokek,mtherfuker
10420,mther!fuTker,mtherfuker
10421,Smthe+rfuker,mtherfuker
10422,mQherhuker,mtherfuker
10423,mthk8fuker,mtherfuker
10424,mtehfruker,mtherfuker
10425,tmherfkuer,mtherfuker
10426,mherfker,mtherfuker
10427,mterfuer,mtherfuker
10428,muddeEfjk,mudderfuk
10429,mudd3reuk,mudderfuk
10430,muddekfok,mudderfuk
10431,moddekfuk,mudderfuk
10432,2mudderfquk,mudderfuk
10433,Emudnderfuk,mudderfuk
10434,!udderfxk,mudderfuk
10435,mudderf!I,mudderfuk
10436,mduedrfuk,mudderfuk
10437,mudedfruk,mudderfuk
10438,mudrfuk,mudderfuk
10439,uddrfuk,mudderfuk
10440,niBs,nigs
10441,gigs,nigs
10442,ni98,nigs
10443,ni98,nigs
10444,niZgs,nigs
10445,Ynigs,nigs
10446,nKgs,nigs
10447,nigG,nigs
10448,ings,nigs
10449,nisg,nigs
10450,nig,nigs
10451,nis,nigs
10452,fuxOless,fuckless
10453,guskless,fuckless
10454,fuck1e8s,fuckless
10455,fucrles8,fuckless
10456,jf^uckless,fuckless
10457,fuckleesos,fuckless
10458,fu0klTss,fuckless
10459,vucklMss,fuckless
10460,fukcless,fuckless
10461,fculkess,fuckless
10462,fucles,fuckless
10463,fuckls,fuckless
10464,fDka,fcka
10465,fcLa,fcka
10466,fcra,fcka
10467,fcra,fcka
10468,fcdka,fcka
10469,fck(a,fcka
10470,fcks,fcka
10471,fcla,fcka
10472,fkca,fcka
10473,cfka,fcka
10474,fca,fcka
10475,fca,fcka
10476,asQBukkerz,assfukkerz
10477,Sssf&kkerz,assfukkerz
10478,assfokkekz,assfukkerz
10479,assfukrer2,assfukkerz
10480,asosfUukkerz,assfukkerz
10481,afssfukikerz,assfukkerz
10482,assfukkeor,assfukkerz
10483,as)fubkerz,assfukkerz
10484,assfukkrez,assfukkerz
10485,assfukekrz,assfukkerz
10486,sfukkerz,assfukkerz
